2022-05-15 13:05:661 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:930 INFO  BuildYourOwnComputerPage :88 - Getting text from: [[ChromeDriver: chrome on WINDOWS (a77e8a5d39518d47033068e456058c53)] -> xpath: //p[contains(.,'The product has been added to your shopping cart')]]
2022-05-15 20:05:845 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:51 INFO  HomePage :69 - Clicking on menu tab: [[[ChromeDriver: chrome on WINDOWS (afa20bf0b60e0ccb229e77d7bab22459)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (afa20bf0b60e0ccb229e77d7bab22459)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (afa20bf0b60e0ccb229e77d7bab22459)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (afa20bf0b60e0ccb229e77d7bab22459)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (afa20bf0b60e0ccb229e77d7bab22459)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (afa20bf0b60e0ccb229e77d7bab22459)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a], [[ChromeDriver: chrome on WINDOWS (afa20bf0b60e0ccb229e77d7bab22459)] -> xpath: //div[@class='header-menu']/child::ul[1]/li/a]]
2022-05-15 20:05:663 INFO  ComputerPage :43 - Clicking on Desktop link: [[ChromeDriver: chrome on WINDOWS (afa20bf0b60e0ccb229e77d7bab22459)] -> xpath: //li[@class='inactive']//a[normalize-space()='Desktops']]
2022-05-15 20:05:780 INFO  DesktopsPage :60 - Selecting product from Desktop page: Build your own computer[[ChromeDriver: chrome on WINDOWS (afa20bf0b60e0ccb229e77d7bab22459)] -> xpath: //div[@class='picture']]
2022-05-15 20:05:837 INFO  BuildYourOwnComputerPage :59 - Select Processor: 2.5 GHz Intel Pentium Dual-Core E2200 [+$15.00][[ChromeDriver: chrome on WINDOWS (afa20bf0b60e0ccb229e77d7bab22459)] -> xpath: //select[@id='product_attribute_1']]
2022-05-15 20:05:910 INFO  BuildYourOwnComputerPage :64 - Select RAM: 8GB [+$60.00][[ChromeDriver: chrome on WINDOWS (afa20bf0b60e0ccb229e77d7bab22459)] -> xpath: //select[@id='product_attribute_2']]
2022-05-15 20:05:06 INFO  BuildYourOwnComputerPage :69 - Clicking on Harddisk radio button  : 320 GB[[ChromeDriver: chrome on WINDOWS (afa20bf0b60e0ccb229e77d7bab22459)] -> xpath: //input[@name='product_attribute_3']]
2022-05-15 20:05:71 INFO  BuildYourOwnComputerPage :74 - Clicking on Operating system radio button: Vista Home [+$50.00][[ChromeDriver: chrome on WINDOWS (afa20bf0b60e0ccb229e77d7bab22459)] -> xpath: //input[@name= 'product_attribute_4']]
2022-05-15 20:05:128 INFO  BuildYourOwnComputerPage :79 - Select Software: Total Commander [+$5.00][[ChromeDriver: chrome on WINDOWS (afa20bf0b60e0ccb229e77d7bab22459)] -> xpath: //input[@name= 'product_attribute_5']]
2022-05-15 20:05:193 INFO  BuildYourOwnComputerPage :84 - Clicking on  Add to cart button: [[ChromeDriver: chrome on WINDOWS (afa20bf0b60e0ccb229e77d7bab22459)] -> xpath: //button[@id='add-to-cart-button-1']]
2022-05-15 20:05:468 INFO  BuildYourOwnComputerPage :88 - Getting text from: [[ChromeDriver: chrome on WINDOWS (afa20bf0b60e0ccb229e77d7bab22459)] -> xpath: //p[contains(.,'The product has been added to your shopping cart')]]
2022-05-15 20:05:461 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:398 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (639f1053d68dd37e15debae3344cfbb8)] -> link text: Log in]
2022-05-15 20:05:480 INFO  LoginPage :41 - Getting text from: [[ChromeDriver: chrome on WINDOWS (639f1053d68dd37e15debae3344cfbb8)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2022-05-15 20:05:382 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:421 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (4ec0e3b010a7169086d1036e731f49f5)] -> link text: Log in]
2022-05-15 20:05:540 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (4ec0e3b010a7169086d1036e731f49f5)] -> id: Email]
2022-05-15 20:05:610 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (4ec0e3b010a7169086d1036e731f49f5)] -> name: Password]
2022-05-15 20:05:147 INFO  LoginPage :57 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (4ec0e3b010a7169086d1036e731f49f5)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 20:05:191 INFO  LoginPage :61 - Getting text from: [[ChromeDriver: chrome on WINDOWS (4ec0e3b010a7169086d1036e731f49f5)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-15 20:05:98 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:875 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (0468904c19121f48dec922251a03e06d)] -> link text: Log in]
2022-05-15 20:05:976 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (0468904c19121f48dec922251a03e06d)] -> id: Email]
2022-05-15 20:05:53 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (0468904c19121f48dec922251a03e06d)] -> name: Password]
2022-05-15 20:05:545 INFO  LoginPage :57 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (0468904c19121f48dec922251a03e06d)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 20:05:588 INFO  LoginPage :61 - Getting text from: [[ChromeDriver: chrome on WINDOWS (0468904c19121f48dec922251a03e06d)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-15 20:05:531 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:38 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (b8dcd82e7c1aeb46dcfdd65cb3fda01a)] -> link text: Log in]
2022-05-15 20:05:195 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (b8dcd82e7c1aeb46dcfdd65cb3fda01a)] -> id: Email]
2022-05-15 20:05:265 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (b8dcd82e7c1aeb46dcfdd65cb3fda01a)] -> name: Password]
2022-05-15 20:05:734 INFO  LoginPage :57 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (b8dcd82e7c1aeb46dcfdd65cb3fda01a)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 20:05:785 INFO  LoginPage :61 - Getting text from: [[ChromeDriver: chrome on WINDOWS (b8dcd82e7c1aeb46dcfdd65cb3fda01a)] -> xpath: //div[@class='message-error validation-summary-errors']]
2022-05-15 20:05:720 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:195 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (c3ad2d8b105a50ff64e6189df027470d)] -> link text: Log in]
2022-05-15 20:05:334 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (c3ad2d8b105a50ff64e6189df027470d)] -> id: Email]
2022-05-15 20:05:402 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (c3ad2d8b105a50ff64e6189df027470d)] -> name: Password]
2022-05-15 20:05:27 INFO  LoginPage :57 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (c3ad2d8b105a50ff64e6189df027470d)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 20:05:75 INFO  HomePage :50 - Getting text from: [[ChromeDriver: chrome on WINDOWS (c3ad2d8b105a50ff64e6189df027470d)] -> xpath: //a[contains(text(),'Log out')]]
2022-05-15 20:05:00 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:711 INFO  HomePage :41 - Clicking on login link: [[ChromeDriver: chrome on WINDOWS (322effc06cda8fa0fb4a2508be626f43)] -> link text: Log in]
2022-05-15 20:05:853 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (322effc06cda8fa0fb4a2508be626f43)] -> id: Email]
2022-05-15 20:05:923 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (322effc06cda8fa0fb4a2508be626f43)] -> name: Password]
2022-05-15 20:05:647 INFO  LoginPage :57 - Clicking on login button: [[ChromeDriver: chrome on WINDOWS (322effc06cda8fa0fb4a2508be626f43)] -> xpath: //button[contains(text(),'Log in')]]
2022-05-15 20:05:348 INFO  HomePage :46 - Clicking on logout link: [[ChromeDriver: chrome on WINDOWS (322effc06cda8fa0fb4a2508be626f43)] -> xpath: //a[contains(text(),'Log out')]]
2022-05-15 20:05:381 INFO  HomePage :55 - Getting text from: [[ChromeDriver: chrome on WINDOWS (322effc06cda8fa0fb4a2508be626f43)] -> link text: Log in]
2022-05-15 20:05:371 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:873 INFO  HomePage :62 - Clicking on register link: [[ChromeDriver: chrome on WINDOWS (5ec987d024124461bc87dfcbeee56008)] -> link text: Register]
2022-05-15 20:05:902 INFO  RegisterPage :92 - Getting text from: [[ChromeDriver: chrome on WINDOWS (5ec987d024124461bc87dfcbeee56008)] -> xpath: //h1[normalize-space()='Register']]
2022-05-15 20:05:803 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:739 INFO  HomePage :62 - Clicking on register link: [[ChromeDriver: chrome on WINDOWS (b7078c9db395dba0558ec42e366dbcdf)] -> link text: Register]
2022-05-15 20:05:893 INFO  RegisterPage :138 - Clicking on Register button: [[ChromeDriver: chrome on WINDOWS (b7078c9db395dba0558ec42e366dbcdf)] -> xpath: //button[@id='register-button']]
2022-05-15 20:05:915 INFO  RegisterPage :152 - Getting text from: [[ChromeDriver: chrome on WINDOWS (b7078c9db395dba0558ec42e366dbcdf)] -> xpath: //span[@id='FirstName-error']]
2022-05-15 20:05:955 INFO  RegisterPage :157 - Getting text from: [[ChromeDriver: chrome on WINDOWS (b7078c9db395dba0558ec42e366dbcdf)] -> xpath: //span[@id='LastName-error']]
2022-05-15 20:05:983 INFO  RegisterPage :162 - Getting text from: [[ChromeDriver: chrome on WINDOWS (b7078c9db395dba0558ec42e366dbcdf)] -> xpath: //span[@id='Email-error']]
2022-05-15 20:05:11 INFO  RegisterPage :167 - Getting text from: [[ChromeDriver: chrome on WINDOWS (b7078c9db395dba0558ec42e366dbcdf)] -> xpath: //span[@id='Password-error']]
2022-05-15 20:05:33 INFO  RegisterPage :167 - Getting text from: [[ChromeDriver: chrome on WINDOWS (b7078c9db395dba0558ec42e366dbcdf)] -> xpath: //span[@id='Password-error']]
2022-05-15 20:05:861 INFO  ManageDriver :30 - Launching Chrome Browser
2022-05-15 20:05:628 INFO  HomePage :62 - Clicking on register link: [[ChromeDriver: chrome on WINDOWS (f59d1915122f62be5b06125797df80d3)] -> link text: Register]
2022-05-15 20:05:683 INFO  RegisterPage :99 - Selecting Gender radio button: male[[ChromeDriver: chrome on WINDOWS (f59d1915122f62be5b06125797df80d3)] -> xpath: //div[@id='gender']]
2022-05-15 20:05:756 INFO  RegisterPage :104 - Enter First name: Munir[[ChromeDriver: chrome on WINDOWS (f59d1915122f62be5b06125797df80d3)] -> xpath: //input[@id='FirstName']]
2022-05-15 20:05:823 INFO  RegisterPage :109 - Enter Last name: Shah[[ChromeDriver: chrome on WINDOWS (f59d1915122f62be5b06125797df80d3)] -> xpath: //input[@id='LastName']]
2022-05-15 20:05:908 INFO  RegisterPage :114 - Enter date of birth details: 11[[ChromeDriver: chrome on WINDOWS (f59d1915122f62be5b06125797df80d3)] -> xpath: //select[@name='DateOfBirthDay']]
2022-05-15 20:05:985 INFO  RegisterPage :116 - Enter month of birth details: November[[ChromeDriver: chrome on WINDOWS (f59d1915122f62be5b06125797df80d3)] -> xpath: //select[@name='DateOfBirthMonth']]
2022-05-15 20:05:50 INFO  RegisterPage :118 - Enter year of birth details:1987[[ChromeDriver: chrome on WINDOWS (f59d1915122f62be5b06125797df80d3)] -> xpath: //select[@name='DateOfBirthYear']]
2022-05-15 20:05:132 INFO  LoginPage :47 - Sending text to email field box: [[ChromeDriver: chrome on WINDOWS (f59d1915122f62be5b06125797df80d3)] -> id: Email]
2022-05-15 20:05:211 INFO  LoginPage :52 - Sending text to password field box: [[ChromeDriver: chrome on WINDOWS (f59d1915122f62be5b06125797df80d3)] -> name: Password]
2022-05-15 20:05:306 INFO  RegisterPage :133 - Enter confirmed password: Asdfg909[[ChromeDriver: chrome on WINDOWS (f59d1915122f62be5b06125797df80d3)] -> xpath: //input[@id='ConfirmPassword']]
2022-05-15 20:05:72 INFO  RegisterPage :138 - Clicking on Register button: [[ChromeDriver: chrome on WINDOWS (f59d1915122f62be5b06125797df80d3)] -> xpath: //button[@id='register-button']]
2022-05-15 20:05:108 INFO  RegisterPage :142 - Getting text from: [[ChromeDriver: chrome on WINDOWS (f59d1915122f62be5b06125797df80d3)] -> xpath: //div[contains(text(),'Your registration completed')]]
